,Times,User,Tweet
163,2022-06-28 09:56:03,FrenchPlayer99,"RT @_le442: 🚨OFFICIEL

Cristiano Ronaldo est d’accord avec l’Olympique de Marseille pour ne pas signer chez eux. https://t.co/ZVmTonsFei"
164,2022-06-28 09:56:01,Bosie06,RT @ESPNFC: Project Cristiano Ronaldo Jr. 🧪🔮 https://t.co/tL7ZBduVR7
165,2022-06-28 09:56:00,DailyStar_Sport,"Cristiano Ronaldo's ex Gemma Atkinson lifts lid on dates involving Only Fools and Horses
https://t.co/9jRuPeT61i https://t.co/2otH6tNi8D"
166,2022-06-28 09:55:59,dejikhalifa,"RT @TimelineCR7: Upcoming milestones for Cristiano Ronaldo 📊

•700 club goals (2 left)
•500 league goals (3 left)
•100 goals in official in…"
167,2022-06-28 09:55:59,LawalSany,"RT @BethelMinister: what a terrible and painful experience,as helpless mother watch her son died in her presence.Uche-Ronaldo-Chalobah-Yemi…"
168,2022-06-28 09:55:59,Arizonah_keelz,"RT @DeadlineDayLive: 🚨 Jorge Mendes offered Inter Milan the chance to sign Cristiano Ronaldo but they rejected him. 

(Source: La Repubblic…"
169,2022-06-28 09:55:58,SannyMichael4,RT @ESPNFC: Project Cristiano Ronaldo Jr. 🧪🔮 https://t.co/tL7ZBduVR7
170,2022-06-28 09:55:58,Sudaisi75439844,"RT @ManUtdMEN: Manchester United fans will love Cristiano Ronaldo's latest training pictures with his son #mufc 
https://t.co/SWXhUd42xI ht…"
171,2022-06-28 09:55:58,Abdoul_aziz13,"RT @ActuFoot_: Cristiano Ronaldo, alias CR9, a marqué 33 buts en 35 matches lors de sa première saison avec le Real Madrid. 🤍9️⃣ https://t.…"
172,2022-06-28 09:55:58,TheFitbol,📸 Cristiano Ronaldo &amp; Cristiano Ronaldo Jr. https://t.co/Eqc6qaYqgw
173,2022-06-28 09:55:58,PaPaganini,@Lollover94 @ManuelF74595905 @thedavideduro Ma fake deche? Dove? Jorge Mendes ha offerto Ronaldo alla Roma 15 giorni fa e continuano a parlarne. Quindi qual’è il problema? Non capisco a meno che non siano critiche strumentali allora lasciano proprio stare.
174,2022-06-28 09:55:57,the_abara,RT @Vettel_AMR: Ronaldo scoring this in a UCL semi final isn’t normal btw… https://t.co/drbGlYputx
175,2022-06-28 09:55:57,jilel76,"RT @jilel76: Not long ago Qatar said all players must be vaccinated for Soccer World Cup, let’s see if they insist on Ronaldo being vaccina…"
176,2022-06-28 09:55:57,MichaeleceousB,"RT @TeamCRonaldo: If Cristiano Ronaldo plays 5 more season, we might witness him and Cristianinho (Jr.) sharing a football pitch together 🥶…"
177,2022-06-28 09:55:56,FweshEmma,RT @cr7raprhymes: Cristiano Ronaldo is building a monster no one is ready for 👀⏳ https://t.co/0pJQhXFtnp
178,2022-06-28 09:55:56,StSamiganja29,"RT @UtdDistrict: 🗞 Erik ten Hag sees Cristiano Ronaldo as a certain starter, flanked by creative wingers in a balanced front three. [Samuel…"
179,2022-06-28 09:55:56,MatthieuAuteuil,RT @_BeFoot: Les stats de Ronaldo 🇧🇷 avec la Seleção en Coupe du Monde 🥵 https://t.co/JeaWJ7R8fz
180,2022-06-28 09:55:56,Defre782,"RT @_le442: 🚨OFFICIEL

Cristiano Ronaldo est d’accord avec l’Olympique de Marseille pour ne pas signer chez eux. https://t.co/ZVmTonsFei"
181,2022-06-28 09:55:55,ploucc_,"RT @_le442: 🚨OFFICIEL

Cristiano Ronaldo est d’accord avec l’Olympique de Marseille pour ne pas signer chez eux. https://t.co/ZVmTonsFei"
182,2022-06-28 09:55:55,cryptoctiy,@ssporttr Lampard. Gerrard. Henry. Ronaldo. Agüero. Bale. Rooney
183,2022-06-28 09:55:54,Roiko69,"RT @Loguito6: « Ronaldo cherche des clubs de partout, il va bien en trouver un pour vendre des maillots marketing » 
BAHAHAH les thermes ht…"
184,2022-06-28 09:55:53,Rizzoto_fr,"RT @_le442: 🚨OFFICIEL

Cristiano Ronaldo est d’accord avec l’Olympique de Marseille pour ne pas signer chez eux. https://t.co/ZVmTonsFei"
185,2022-06-28 09:55:53,Miss__Kyle,"RT @kerrihope: I'm as soft as I look 🍑😋 and I love Wizkid, Davido, Ronaldo and Rihanna too. https://t.co/sxNNA2HVWk"
186,2022-06-28 09:55:52,victor_obiagor,@goal Messi have a better goal ratio than ronaldo and the entire Portuguese team
187,2022-06-28 09:55:51,ChungTr05356955,"RT @kerrihope: I'm as soft as I look 🍑😋 and I love Wizkid, Davido, Ronaldo and Rihanna too. https://t.co/sxNNA2HVWk"
188,2022-06-28 09:55:51,Suliman1984ss,"RT @Lavozgalactica: ""Pido disculpas a la afición por desperdiciar este penalti contra el Bayern. Les debo una Champions y haré todo lo posi…"
189,2022-06-28 09:55:50,bloodmoonrsg,@GOAL_ID maguire captain di epl. ronaldo di europa league aja
190,2022-06-28 09:55:49,MATCHDAYLIVE5,RT @goal: What was Cristiano Ronaldo's best attacking trio? 🤔 https://t.co/ZgGlW2m7ht
191,2022-06-28 09:55:48,Alex1517Lipe,"RT @cabogilberto: Urgente!
Governador do Estado de Goiás Ronaldo Caiado reduz ICMS da gasolina de 30% para 17% e diminui também diesel e en…"
192,2022-06-28 09:55:48,mosayanni,"RT @Bbsexy21: Can I be your sugar babe😋 I like Tems, Fireboy, Big Wiz Wizkid, Brandy, Burnaboy, Ronaldo and Rihanna too 😍 https://t.co/Vij2…"
193,2022-06-28 09:55:47,Mr_Izu,"RT @UtdDistrict: 🗞 Erik ten Hag sees Cristiano Ronaldo as a certain starter, flanked by creative wingers in a balanced front three. [Samuel…"
194,2022-06-28 09:55:46,OlubanjiPeters,"RT @IniestaVision: Putting my pro-Messi/Barca bias aside, I admit it’s crazy how Cristiano Ronaldo played 3 different positions in his care…"
195,2022-06-28 09:55:43,brianvanderbest,RT @dani7mendo: El único que puede imitar un gol de Cristiano Ronaldo es el propio Cristiano  https://t.co/Z7lK8OzkaE
196,2022-06-28 09:55:42,RonaldoMagics7,Cristiano Ronaldo'nun Şampiyonlar Ligi'nde Roma ağlarına attığı unutulmaz gol. Bu adam tarihin en büyük efsanesi. https://t.co/uYG30vdvzQ
197,2022-06-28 09:55:42,Etleau,"@dembouz35 @ActuFoot_ @TheSunFootball Grosse masterclass de Ronaldo en LDC :
Wolfsburg 2016
Bayern 2017
Atletico 2017 
Juventus 2017
Juventus 2018
Atletico 2019
Arsenal 2009
Bayern 2014
Chelsea 2008
Grosse masterclass Messi en LDC 
Réal 2011
Bayern 2015
United 2011
Arsenal 2010
10-4"
198,2022-06-28 09:55:42,kifoduowenjoe,"RT @mrmacaronii: If Ronaldo joins Chelsea, I become a Chelsea fan. 
Any club Cristiano Ronaldo goes, I follow 😭"
199,2022-06-28 09:55:42,Suliman1984ss,"RT @eliamvl1: Georgina Rodriguez en la semana de la moda de Arles.

Georgina se escapó de sus vacaciones en el mediterráneo para acudir al…"
200,2022-06-28 09:55:39,SQ__Saad,"RT @erlingtxt: Cristiano Ronaldo - 2016/17 Champions League.

The GREATEST campaign in UCL history. 
 https://t.co/pD97jgKeL3"
201,2022-06-28 09:55:39,GHOST__k10,"RT @DeadlineDayLive: 🚨 Jorge Mendes offered Inter Milan the chance to sign Cristiano Ronaldo but they rejected him. 

(Source: La Repubblic…"
202,2022-06-28 09:55:39,AuntyBianca,RT @Katlove85: I'm always on point like Ronaldo n Messi 🌶 https://t.co/ZfikqlPvUV
203,2022-06-28 09:55:38,AlphaDi67258973,RT @cr7raprhymes: Cristiano Ronaldo is building a monster no one is ready for 👀⏳ https://t.co/0pJQhXFtnp
204,2022-06-28 09:55:37,SachaDeAlmeida1,"RT @_le442: 🚨OFFICIEL

Cristiano Ronaldo est d’accord avec l’Olympique de Marseille pour ne pas signer chez eux. https://t.co/ZVmTonsFei"
205,2022-06-28 09:55:37,Osberry_Osb,RT @cr7raprhymes: Cristiano Ronaldo is building a monster no one is ready for 👀⏳ https://t.co/0pJQhXFtnp
206,2022-06-28 09:55:36,MmutleBernard,RT @cr7raprhymes: Cristiano Ronaldo is building a monster no one is ready for 👀⏳ https://t.co/0pJQhXFtnp
207,2022-06-28 09:55:36,FrancisAtey,"RT @MadridPreeti: Cristiano Ronaldo The Midfield Maestro,  became the top Goalscorer Of All Time. https://t.co/VCEm4Pb7Aw"
208,2022-06-28 09:55:36,reicama,"@rodrigogarcia_ @petrobras E o ICMS  do gás e da conta de luz, por que não segue Ronaldo Caiado 
O povo não aguenta mais impostos!!"
209,2022-06-28 09:55:34,6tus_BMT,RT @TimelineCR7: Only Cristiano Ronaldo can casually score such screamers with both feet. https://t.co/G5fk72cIND
210,2022-06-28 09:55:33,madani_abi,"RT @supraptiyono: @DokterTifa @joserasyid Lionel Messi punya anak namanya Thiago Messi jago juga main bola , Cristiano Ronaldo punya anak C…"
211,2022-06-28 09:55:32,itsjstfizzyy,RT @Katlove85: I'm always on point like Ronaldo n Messi 🌶 https://t.co/ZfikqlPvUV
212,2022-06-28 09:55:31,abenamerlly,RT @Katlove85: I'm always on point like Ronaldo n Messi 🌶 https://t.co/ZfikqlPvUV
213,2022-06-28 09:55:31,RF1_Racing,"Mobil hiper RB17 ini hanya akan dibuat 50 unit dan harga perunitnya 5 juta pounds...

Mungkin tiga pembeli pertamanya adalah Lewis Hamilton, Cristiano Ronaldo dan Elon Musk? Hehe https://t.co/HwIbzENYcI"
214,2022-06-28 09:55:30,MichaeleceousB,"RT @ManUtdMEN: Manchester United fans will love Cristiano Ronaldo's latest training pictures with his son #mufc 
https://t.co/SWXhUd42xI ht…"
215,2022-06-28 09:55:30,cristian777_,RT @BlueboyCR7: Cristiano Ronaldo con Cristiano Jr. https://t.co/lX47Ztdo66
216,2022-06-28 09:55:30,josegema,RT @dani7mendo: El único que puede imitar un gol de Cristiano Ronaldo es el propio Cristiano  https://t.co/Z7lK8OzkaE
217,2022-06-28 09:55:30,itzblackoflagos,RT @Katlove85: I'm always on point like Ronaldo n Messi 🌶 https://t.co/ZfikqlPvUV
218,2022-06-28 09:55:29,traz513,RT @cr7raprhymes: Cristiano Ronaldo is building a monster no one is ready for 👀⏳ https://t.co/0pJQhXFtnp
219,2022-06-28 09:55:29,AzrielMohammad,"RT @ManUtds_News: Jorge Mendes is offering Ronaldo out to everyone and he’s being rejected by them. 

Not a good look on the PR side for CR…"
220,2022-06-28 09:55:28,ivmenzo,RT @goal: What was Cristiano Ronaldo's best attacking trio? 🤔 https://t.co/ZgGlW2m7ht
221,2022-06-28 09:55:28,JulianLabarre,"RT @_le442: 🚨OFFICIEL

Cristiano Ronaldo est d’accord avec l’Olympique de Marseille pour ne pas signer chez eux. https://t.co/ZVmTonsFei"
222,2022-06-28 09:55:28,ConnaisMehdi,"RT @ActuFoot_: Cristiano Ronaldo, alias CR9, a marqué 33 buts en 35 matches lors de sa première saison avec le Real Madrid. 🤍9️⃣ https://t.…"
223,2022-06-28 09:55:27,Kanyoni_keza,"RT @bamalli_sadiya: Who wants a sugar Babe 🍑 😋 and I love Wizkid, Davido, Ronaldo and Rihanna Too. https://t.co/ZX7h7r6J5h"
224,2022-06-28 09:55:27,BhojAdit,RT @TimelineCR7: Cristiano Ronaldo winning the Euro 2020 golden boot while playing in the group of death isn’t talked about enough… https:/…
225,2022-06-28 09:55:27,jakematthews133,@MAJAHA50 @dannyfootballl @markgoldbridge to choke in semis again ??? they beat madrid with Ronaldo. Ronaldo could've went to city and won free easy trophies but he chose to go home instead to a tougher situation. Can't say the same for your guy Pionel Pessi. Mr food delivery
226,2022-06-28 09:55:25,Slyelaigwu1,"RT @DeadlineDayLive: 🚨 Jorge Mendes offered Inter Milan the chance to sign Cristiano Ronaldo but they rejected him. 

(Source: La Repubblic…"
227,2022-06-28 09:55:25,rahulmsd_91,"RT @erlingtxt: Cristiano Ronaldo - 2016/17 Champions League.

The GREATEST campaign in UCL history. 
 https://t.co/pD97jgKeL3"
228,2022-06-28 09:55:24,jumpmanhareen,RT @Vettel_AMR: Ronaldo scoring this in a UCL semi final isn’t normal btw… https://t.co/drbGlYputx
229,2022-06-28 09:55:23,itsjstfizzyy,"RT @kerrihope: I'm as soft as I look 🍑😋 and I love Wizkid, Davido, Ronaldo and Rihanna too. https://t.co/sxNNA2HVWk"
230,2022-06-28 09:55:23,gfbomers,"@ssporttr 🏴󠁧󠁢󠁥󠁮󠁧󠁿Chelsea: Mason Mount
🏴󠁧󠁢󠁥󠁮󠁧󠁿Liverpool: Fernando Torres 
🏴󠁧󠁢󠁥󠁮󠁧󠁿Arsenal: Ødergaard
🏴󠁧󠁢󠁥󠁮󠁧󠁿Man Utd: Cristiano Ronaldo
🏴󠁧󠁢󠁥󠁮󠁧󠁿Man City: Kevin De Bruyne 
🏴󠁧󠁢󠁥󠁮󠁧󠁿Tottenham: Son
🏴󠁧󠁢󠁥󠁮󠁧󠁿Everton: Rooney"
231,2022-06-28 09:55:22,ChungTr05356955,"RT @bamalli_sadiya: Who wants a sugar Babe 🍑 😋 and I love Wizkid, Davido, Ronaldo and Rihanna Too. https://t.co/ZX7h7r6J5h"
232,2022-06-28 09:55:22,AuntyBianca,"RT @kerrihope: I'm as soft as I look 🍑😋 and I love Wizkid, Davido, Ronaldo and Rihanna too. https://t.co/sxNNA2HVWk"
233,2022-06-28 09:55:21,MichaeleceousB,RT @prfootbalI: Cristiano Ronaldo is the only player to win 4 Ballon D ors and 4 UCL's in a period of 5 years.🇵🇹🐐 https://t.co/y4Shw5nTqk
234,2022-06-28 09:55:20,Vivajuven,"RT @talkSPORT: ©️ “Of course Cristiano Ronaldo! I’ve always said it should be him or De Gea.”

🧤 “De Gea last season was incredible! He got…"
235,2022-06-28 09:55:20,taokayode,RT @mrmacaronii: I started watching football because of Cristiano Ronaldo. I never miss an opportunity to watch Ronaldo play. I don’t miss…
236,2022-06-28 09:55:20,Austinjaja3,RT @GOALAfrica: What song would you recommend to Cristiano Ronaldo? 🎶 🎧 https://t.co/MTIGvlgtPL
237,2022-06-28 09:55:20,acmb2018ss,"RT @Cr7stianismo_: El mejor delantero centro de la década.
El mejor complemento que ha tenido Cristiano Ronaldo.
El futbolista más infraval…"
238,2022-06-28 09:55:20,FCBBenji,"RT @ShanviMessi: ""Ronaldo proved himself in the Europa league Messi could never do it outside his UCL comfort zone 💀"" https://t.co/LogHvTwA…"
239,2022-06-28 09:55:19,SportsDigitale,"👀 Cristiano Ronaldo, Real Madrid formasını giydiği ilk sezonunda 35 maçta 33 gol kaydetmişti. https://t.co/uPvkxcDT62"
240,2022-06-28 09:55:19,SimonMakena,"RT @TeamCRonaldo: Cristiano Ronaldo is the only player in history to win 5 Champions League titles as the top-scorer. 

🐐 https://t.co/rPjY…"
241,2022-06-28 09:55:18,myfashionunit,RT @Katlove85: I'm always on point like Ronaldo n Messi 🌶 https://t.co/ZfikqlPvUV
242,2022-06-28 09:55:18,theladyjane_,"RT @Sandyprettyy: Who wants a wife 🍑😋 and I love Wizkid, Davido, Ronaldo and Rihanna too. https://t.co/l8fkDpz8Kj"
243,2022-06-28 09:55:17,GatXavia,"@goal More like
Ronaldo Dybala Douglas costa"
244,2022-06-28 09:55:17,Tonychristain,"RT @UtdDistrict: 🗞 Erik ten Hag sees Cristiano Ronaldo as a certain starter, flanked by creative wingers in a balanced front three. [Samuel…"
245,2022-06-28 09:55:17,victor_obiagor,"@goal The man united trio of teves ronaldo and Rooney was the best and the most entertaining, ronaldo at real Madrid was a tapins merchant."
246,2022-06-28 09:55:17,maeltnng,"RT @_le442: 🚨OFFICIEL

Cristiano Ronaldo est d’accord avec l’Olympique de Marseille pour ne pas signer chez eux. https://t.co/ZVmTonsFei"
247,2022-06-28 09:55:16,Nigeriantweetz,RT @Katlove85: I'm always on point like Ronaldo n Messi 🌶 https://t.co/ZfikqlPvUV
248,2022-06-28 09:55:16,Ibrahim32208209,@SulemanSalahal1 @jahnke_seth @abild_william @DeadlineDayLive @xd_mustard Fabrizio's page is where I sleep. He never said Mendes is negotiating with inter for Ronaldo.
249,2022-06-28 09:55:16,Rinnah_2,RT @Katlove85: I'm always on point like Ronaldo n Messi 🌶 https://t.co/ZfikqlPvUV
250,2022-06-28 09:55:16,CyahSandile,"RT @mrmacaronii: If Ronaldo joins Chelsea, I become a Chelsea fan. 
Any club Cristiano Ronaldo goes, I follow 😭"
251,2022-06-28 09:55:15,Chiomy_mi,RT @Katlove85: I'm always on point like Ronaldo n Messi 🌶 https://t.co/ZfikqlPvUV
252,2022-06-28 09:55:13,Quamefly,RT @Katlove85: I'm always on point like Ronaldo n Messi 🌶 https://t.co/ZfikqlPvUV
253,2022-06-28 09:55:13,ShawtyLisa2,RT @Katlove85: I'm always on point like Ronaldo n Messi 🌶 https://t.co/ZfikqlPvUV
254,2022-06-28 09:55:12,CashpaidAMO,RT @goal: What was Cristiano Ronaldo's best attacking trio? 🤔 https://t.co/ZgGlW2m7ht
255,2022-06-28 09:55:11,Yaston___,RT @_Nassimhmd: « Cristiano Ronaldo n’a rien fais pendant les classico » https://t.co/G4bLnDlFwK
256,2022-06-28 09:55:11,Kinghf2,"RT @UtdPlug: 🇵🇹 Erik ten Hag sees Cristiano Ronaldo as a certain starter, flanked by creative wingers in a balanced front three. @samuelluc…"
257,2022-06-28 09:55:10,Duque6912,RT @thomasalencr: Cristiano Ronaldo marcou um gol dessa distância numa semifinal de Champions League na casa do adversário e que é rival.…
258,2022-06-28 09:55:09,Afulay123,"RT @LMDFoot_: Omar Da Fonseca : ""Benzema joue le meilleur football de sa carrière. Avec Cristiano Ronaldo, c'était un accompagnateur et le…"
259,2022-06-28 09:55:09,Greenaugustus13,RT @Katlove85: I'm always on point like Ronaldo n Messi 🌶 https://t.co/ZfikqlPvUV
260,2022-06-28 09:55:09,U_Switch1,"RT @DeadlineDayLive: 🚨 Jorge Mendes offered Inter Milan the chance to sign Cristiano Ronaldo but they rejected him. 

(Source: La Repubblic…"
261,2022-06-28 09:55:08,acmb2018ss,"RT @BlueboyCR7: Todos los jugadores defendiendo la portería y Cristiano Ronaldo consigue marcar un gol de tiro libre indirecto. 
#CR7𓃵 http…"
262,2022-06-28 09:55:06,mosayanni,"RT @Sandyprettyy: Who wants a wife 🍑😋 and I love Wizkid, Davido, Ronaldo and Rihanna too. https://t.co/l8fkDpz8Kj"
263,2022-06-28 09:55:05,esshman,RT @WhoScored: 👀 Cristiano Ronaldo has never scored at Stamford Bridge in his career https://t.co/gEXhD99JQd
264,2022-06-28 09:55:05,11Vighnaraj,RT @prfootbalI: The most emotional Cristiano Ronaldo pic of last season.💔 https://t.co/9pXtqrfrCL
265,2022-06-28 09:55:05,di_pu_por,RT @goal: What was Cristiano Ronaldo's best attacking trio? 🤔 https://t.co/ZgGlW2m7ht
266,2022-06-28 09:55:05,dejikhalifa,RT @IconicCR7_: Throwback to last season when Liverpool fans showed this gesture for Cristiano Ronaldo in the 7th minute after he faced a t…
267,2022-06-28 09:55:04,yans_ibraa,"RT @MaestroLanders: Il est minuit les enfants dorment on peut arrêté de faire semblant, Cristiano Ronaldo est le meilleur joueurs de l'hist…"
268,2022-06-28 09:55:04,Ahmedyaamyn,RT @ESPNFC: Project Cristiano Ronaldo Jr. 🧪🔮 https://t.co/tL7ZBduVR7
269,2022-06-28 09:55:03,agujones2,RT @goal: What was Cristiano Ronaldo's best attacking trio? 🤔 https://t.co/ZgGlW2m7ht
270,2022-06-28 09:55:03,Nigeriantweetz,"RT @kerrihope: I'm as soft as I look 🍑😋 and I love Wizkid, Davido, Ronaldo and Rihanna too. https://t.co/sxNNA2HVWk"
271,2022-06-28 09:55:02,Bks224,RT @Vettel_AMR: Ronaldo scoring this in a UCL semi final isn’t normal btw… https://t.co/drbGlYputx
272,2022-06-28 09:55:01,UtdArion,"@ysUTD @UtdHenry Probably not good enough but he's still a far better footballer then the trash I mentioned b4😂the only ones I truly back rn are sancho, ronaldo, varane and fdj when he comes in"
273,2022-06-28 09:55:01,olutayo33,"RT @DanielRegha: @mrmacaronii Chelsea isn't just a club, the Blues are a family who stan the Pride of London cos of its philosophy &amp; not ju…"
274,2022-06-28 09:55:01,ohpretinh91,"RT @_le442: 🚨OFFICIEL

Cristiano Ronaldo est d’accord avec l’Olympique de Marseille pour ne pas signer chez eux. https://t.co/ZVmTonsFei"
275,2022-06-28 09:55:00,Obaji_007,RT @Katlove85: I'm always on point like Ronaldo n Messi 🌶 https://t.co/ZfikqlPvUV
276,2022-06-28 09:55:00,TheRealMoseneke,"RT @MirrorFootball: Erik ten Hag held his first training session as Man Utd manager today. 

The likes of Harry Maguire and Cristiano Ronal…"
277,2022-06-28 09:55:00,myfashionunit,"RT @kerrihope: I'm as soft as I look 🍑😋 and I love Wizkid, Davido, Ronaldo and Rihanna too. https://t.co/sxNNA2HVWk"
278,2022-06-28 09:54:59,the_flat_circle,@IHateElonMuskk @DeadlineDayLive Inter Milan couldn’t pay 20 mil for lukaku over 2 years and you think they can afford Ronaldo’s wages
279,2022-06-28 09:54:59,Greenaugustus13,"RT @kerrihope: I'm as soft as I look 🍑😋 and I love Wizkid, Davido, Ronaldo and Rihanna too. https://t.co/sxNNA2HVWk"
280,2022-06-28 09:54:58,Osberry_Osb,RT @prfootbalI: The most emotional Cristiano Ronaldo pic of last season.💔 https://t.co/9pXtqrfrCL
281,2022-06-28 09:54:58,Asellhira1905,"RT @buzzspor: 'Seni en çok etkileyen taraftarlar?'

Rodrygo Goes: ""Galatasaray.""

'İdolün?'

Rodrygo Goes: ""Cristiano Ronaldo.""

'Birlikte…"
